"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","clean","uncommon"
"Interested in a #Nursing #job near #Clinton, SC? This could be a great fit: http://t.co/0sLFCYVBYY #Hiring http://t.co/Od6dLbHchQ",FALSE,0,NA,2015-10-09 23:32:29,FALSE,NA,"A652627725463609345",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-81.8806562","34.4726276","interested in a nursing job near clinton sc this could be a great fit ","interested nursing job near clinton sc great fit"
"#Homecoming

#LetsGoDragons (@ Clintonville Varsity Football Field in Clinton Township, MI) https://t.co/MvtmoLjYex",FALSE,0,NA,2015-10-09 23:09:39,FALSE,NA,"A652621980735283204",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","KeltikSkye",0,FALSE,FALSE,"-82.905794","42.557339","homecomingletsgodragons  clintonville varsity football field in clinton township mi ","homecomingletsgodragons  clintonville varsity football field clinton township mi"
"#Clinton, UT #Job: Traveling Orthodontic Assistant at PACIFIC DENTAL SERVICES http://t.co/GqkQBOP0on #Jobs #Hiring #CareerArc",FALSE,0,NA,2015-10-09 22:35:56,FALSE,NA,"A652613494274048000",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_ut_usa_jobs",0,FALSE,FALSE,"-112.0504983","41.139666","clinton ut job traveling orthodontic assistant at pacific dental services ","clinton ut job traveling orthodontic assistant pacific dental services"
"showtime (at @HamiltonCollege in Clinton, NY) https://t.co/WJuYM5ObbC",FALSE,0,NA,2015-10-09 22:34:33,FALSE,NA,"A652613146318925824",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","JamesButera",0,FALSE,FALSE,"-75.40716645","43.05121051","showtime at hamiltoncollege in clinton ny ","showtime hamiltoncollege clinton ny"
"<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF> @ Clinton-Macomb Public Library-North https://t.co/QWedGOqrxD",FALSE,0,NA,2015-10-09 22:17:11,FALSE,NA,"A652608776109998080",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","epetzold1",0,FALSE,FALSE,"-82.9563522","42.6856117","  clintonmacomb public librarynorth ","  clintonmacomb public librarynorth"
"Sad sad #Horse <ed><U+00A0><U+00BD><ed><U+00B0><U+00B4> @ THE CLINTON ANTIQUE CENTER https://t.co/w1iCUFXYkJ",FALSE,0,NA,2015-10-09 22:16:29,FALSE,NA,"A652608600410574848",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BrophySheen",0,FALSE,FALSE,"-72.5211215","41.27719279","sad sad horse   the clinton antique center ","sad sad horse   clinton antique center"
"#Evil #Spooky #Pagan looking #Goat #creamer @ THE CLINTON ANTIQUE CENTER https://t.co/SFQNOzQmpT",FALSE,0,NA,2015-10-09 22:14:27,FALSE,NA,"A652608087451414528",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BrophySheen",0,FALSE,FALSE,"-72.5211215","41.27719279","evil spooky pagan looking goat creamer  the clinton antique center ","evil spooky pagan looking goat creamer  clinton antique center"
"Love this store &amp; #antiquing @ THE CLINTON ANTIQUE CENTER https://t.co/YYbHPoLK4v",FALSE,0,NA,2015-10-09 22:12:35,FALSE,NA,"A652607615860613121",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BrophySheen",0,FALSE,FALSE,"-72.5211215","41.27719279","love this store amp antiquing  the clinton antique center ","love store amp antiquing  clinton antique center"
"Hey @wolfblitzer @CNNSitRoom why not report when former sec of state sticks foot in mouth ???@greatgroverino http://t.co/uBoSZe5iPb",FALSE,0,NA,2015-10-09 22:07:58,FALSE,NA,"A652606454126391296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poppedcollar80",0,FALSE,FALSE,"-118.41252602","34.0640187","hey wolfblitzer cnnsitroom why not report when former sec of state sticks foot in mouth greatgroverino ","hey wolfblitzer cnnsitroom report former sec state sticks foot mouth greatgroverino"
"#bonsaisushi #sashimi #tunaandsalmonsashimi #sushi #clintonms @ Bonsai II Clinton https://t.co/7tBn8BuSZv",FALSE,0,NA,2015-10-09 21:56:54,FALSE,NA,"A652603670438260736",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dr_cjmontalbano",0,FALSE,FALSE,"-90.3272018","32.3252182","bonsaisushi sashimi tunaandsalmonsashimi sushi clintonms  bonsai ii clinton ","bonsaisushi sashimi tunaandsalmonsashimi sushi clintonms  bonsai ii clinton"
"Pharmacy Manager - CVS Health: (#Clinton, MS) http://t.co/eh55QO8gKx #Retail #Job #Jobs #Hiring #CareerArc",FALSE,0,NA,2015-10-09 21:51:42,FALSE,NA,"A652602361920163840",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_ms_retail",0,FALSE,FALSE,"-90.3217585","32.3415342","pharmacy manager  cvs health clinton ms ","pharmacy manager  cvs health clinton ms"
"RT @poppedcollar80: @greatgroverino @BillKristol @DanaBashCNN http://t.co/uBoSZe5iPb",FALSE,0,NA,2015-10-09 21:51:02,FALSE,NA,"A652602194844385280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greatgroverino",1,TRUE,FALSE,NA,NA,"rt poppedcollar80 greatgroverino billkristol danabashcnn ","rt poppedcollar80 greatgroverino billkristol danabashcnn"
"#bonsaisushi #sushitime #clintonms #dinner @ Bonsai II Clinton https://t.co/o5DcpIzypo",FALSE,0,NA,2015-10-09 21:39:54,FALSE,NA,"A652599393728786432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dr_cjmontalbano",0,FALSE,FALSE,"-90.3272018","32.3252182","bonsaisushi sushitime clintonms dinner  bonsai ii clinton ","bonsaisushi sushitime clintonms dinner  bonsai ii clinton"
"<ed><U+00A0><U+00BD><ed><U+00B2><U+0099> @ Clinton, Ontario https://t.co/EX2hlDwGpa",FALSE,0,NA,2015-10-09 21:37:09,FALSE,NA,"A652598701819609089",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PonchoMelo",0,FALSE,FALSE,"-81.5333","43.6","  clinton ontario ","  clinton ontario"
"<ed><U+00A0><U+00BC><ed><U+00BD><U+0082><ed><U+00A0><U+00BC><ed><U+00BD><U+0082><ed><U+00A0><U+00BC><ed><U+00BD><U+0082> <ed><U+00A0><U+00BD><ed><U+00BA><U+009C> @ Clinton, Ontario https://t.co/HXm4ZYAUYh",FALSE,0,NA,2015-10-09 21:34:48,FALSE,NA,"A652598108472393728",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PonchoMelo",0,FALSE,FALSE,"-81.5333","43.6","   clinton ontario ","   clinton ontario"
"@RealJamesWoods http://t.co/uBoSZe5iPb",FALSE,0,"RealJamesWoods",2015-10-09 21:32:19,FALSE,"A652508235107168256","A652597484242386944","A78523300","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poppedcollar80",0,FALSE,FALSE,"-118.41254488","34.06421119","realjameswoods ","realjameswoods"
"@donnabrazile http://t.co/uBoSZe5iPb",FALSE,0,"donnabrazile",2015-10-09 21:31:53,FALSE,NA,"A652597375819644928","A60919240","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poppedcollar80",0,FALSE,FALSE,"-118.4125202","34.06423864","donnabrazile ","donnabrazile"
"@larryelder @POTUS http://t.co/uBoSZe5iPb",FALSE,0,"poppedcollar80",2015-10-09 21:30:53,FALSE,"A652495866775777280","A652597122475298816","A906502502","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poppedcollar80",0,FALSE,FALSE,"-118.41260573","34.06416119","larryelder potus ","larryelder potus"
"@secupp http://t.co/uBoSZe5iPb",FALSE,0,"secupp",2015-10-09 21:30:44,FALSE,"A651937490224422912","A652597083468230656","A19268706","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poppedcollar80",0,FALSE,FALSE,"-118.41259986","34.06415763","secupp ","secupp"
"@CNNSotu @DanaBashCNN @DWStweets http://t.co/uBoSZe5iPb",FALSE,0,"CNNSotu",2015-10-09 21:30:31,FALSE,"A652492953252986881","A652597030527700992","A17112878","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poppedcollar80",0,FALSE,FALSE,"-118.41275224","34.0645437","cnnsotu danabashcnn dwstweets ","cnnsotu danabashcnn dwstweets"
"@DanaBashCNN @GOPLeader @RepPaulRyan http://t.co/uBoSZe5iPb",FALSE,0,"DanaBashCNN",2015-10-09 21:30:06,FALSE,"A652493375359295488","A652596927637286912","A108617810","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poppedcollar80",0,FALSE,FALSE,"-118.4126438","34.0643231","danabashcnn gopleader reppaulryan ","danabashcnn gopleader reppaulryan"
"@greatgroverino @BillKristol @DanaBashCNN http://t.co/uBoSZe5iPb",FALSE,0,"greatgroverino",2015-10-09 21:29:57,FALSE,NA,"A652596889146122241","A480742817","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poppedcollar80",1,FALSE,FALSE,"-118.41265728","34.0643554","greatgroverino billkristol danabashcnn ","greatgroverino billkristol danabashcnn"
"@jaketapper @secupp @larryelder http://t.co/uBoSZe5iPb",FALSE,0,"jaketapper",2015-10-09 21:29:02,FALSE,NA,"A652596655728885760","A14529929","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poppedcollar80",0,FALSE,FALSE,"-118.4127007","34.06419715","jaketapper secupp larryelder ","jaketapper secupp larryelder"
"#CareerArc #Retail #Job alert: Staff Pharmacist FT | CVS Health | #Clinton, MS http://t.co/atvWVNKjMi #Jobs #Hiring",FALSE,0,NA,2015-10-09 21:19:11,FALSE,NA,"A652594178149384192",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_ms_retail",0,FALSE,FALSE,"-90.3217585","32.3415342","careerarc retail job alert staff pharmacist ft  cvs health  clinton ms ","careerarc retail job alert staff pharmacist ft  cvs health  clinton ms"
"Clinton server hack attempts came from China, Korea, Germany: Hillary Rodham Clinton's private email server,… http://t.co/PmvOhdT38G",FALSE,0,NA,2015-10-09 21:09:13,FALSE,NA,"A652591669540315136",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",0,FALSE,FALSE,"-71.0552516","42.3561185","clinton server hack attempts came from china korea germany hillary rodham clintons private email server ","clinton server hack attempts came china korea germany hillary rodham clintons private email server"
"I want that kidney people out Bill Clinton.. voo doo queen",FALSE,0,NA,2015-10-09 21:06:38,FALSE,NA,"A652591018752131072",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","jsayers3975",0,FALSE,FALSE,"-95.32335286","29.45656499","i want that kidney people out bill clinton voo doo queen","want kidney people bill clinton voo doo queen"
"Hoco assembly was the best in history <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4><U+26AB><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5> #royalnetwork #forchris @ Clinton High School (Iowa) https://t.co/03XjJw91vu",FALSE,1,NA,2015-10-09 21:05:48,FALSE,NA,"A652590810781757440",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Susieq114",0,FALSE,FALSE,"-90.206","41.836","hoco assembly was the best in history  royalnetwork forchris  clinton high school iowa ","hoco assembly best history  royalnetwork forchris  clinton high school iowa"
"Join the Gordon Food Service team! See our latest #Retail #job opening here: http://t.co/VIgUkRtO9S #Detroit, MI #Hiring",FALSE,0,NA,2015-10-09 20:25:41,FALSE,NA,"A652580716463587328",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","GFSCareers",0,FALSE,FALSE,"-83.0457538","42.331427","join the gordon food service team see our latest retail job opening here ","join gordon food service team see latest retail job opening"
"#Retail #Job in #CLINTON, SC: Center Store Associate at BI-LO http://t.co/M3nVTdrjFR #Jobs #Hiring #CareerArc",FALSE,0,NA,2015-10-09 20:18:29,FALSE,NA,"A652578902515191808",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_sc_retail",0,FALSE,FALSE,"-81.878235","34.4558478","retail job in clinton sc center store associate at bilo ","retail job clinton sc center store associate bilo"
"Want to work at Clayton Homes? We're #hiring in #CLINTON, NC! Click for details: http://t.co/yKGIhc72PS #Sales #Job #Jobs",FALSE,0,NA,2015-10-09 20:16:28,FALSE,NA,"A652578394580779008",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","ClaytonCareers",0,FALSE,FALSE,"-78.3233325","34.9979453","want to work at clayton homes were hiring in clinton nc click for details ","want work clayton homes hiring clinton nc click details"
"@iamdiddy you made this happen<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> @ Clinton, North Carolina https://t.co/sSqcNXu1Wl",FALSE,0,"iamdiddy",2015-10-09 20:14:19,FALSE,NA,"A652577853674885120","A18220175","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","FreshhPrince_LA",0,FALSE,FALSE,"-78.3288","35.0024","iamdiddy you made this happen  clinton north carolina ","iamdiddy made happen  clinton north carolina"
"We're #hiring! Read about our latest #job opening here: Project Workers Needed - http://t.co/S3v9AKHKBJ #Clinton, TN #CareerArc",FALSE,0,NA,2015-10-09 20:14:06,FALSE,NA,"A652577799438401538",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_tn_usa_jobs",0,FALSE,FALSE,"-84.1264049","36.1094625","were hiring read about our latest job opening here project workers needed  ","hiring read latest job opening project workers needed "
"#coffinnails #pretty #nails #love #yayanails #michigan #different #me @ Clinton Township, Michigan https://t.co/PAg3kNcoi1",FALSE,0,NA,2015-10-09 20:13:35,FALSE,NA,"A652577671751311360",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","thisisme_82",0,FALSE,FALSE,"-82.92","42.5869","coffinnails pretty nails love yayanails michigan different me  clinton township michigan ","coffinnails pretty nails love yayanails michigan different  clinton township michigan"
"DoNt GO cHaSiNg WaTeR FaLLs #clintonmill  #newjerseyisntboring #newjersey #adventure @ Clinton, New… https://t.co/zBbCrXlUUb",FALSE,0,NA,2015-10-09 20:11:48,FALSE,NA,"A652577222377795584",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","zeeoheleloh",0,FALSE,FALSE,"-74.9103","40.6367","dont go chasing water falls clintonmill  newjerseyisntboring newjersey adventure  clinton new ","dont go chasing water falls clintonmill  newjerseyisntboring newjersey adventure  clinton new"
"If you're a #Retail professional in #Clinton, IA, check out this #job: http://t.co/hybDXrLTf1 #Hiring http://t.co/KIxFV1KghJ",FALSE,0,NA,2015-10-09 20:08:50,FALSE,NA,"A652576476269703168",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","mauricescareers",0,FALSE,FALSE,"-90.1887379","41.8444735","if youre a retail professional in clinton ia check out this job ","youre retail professional clinton ia check job"
"@chefsymon @Mariobatali @DaphneOz @clinton_kelly @carlahall I'm going to be full as a tick! Embracing Fall! http://t.co/uyU3mDUsHi",FALSE,0,"chefsymon",2015-10-09 20:07:16,FALSE,NA,"A652576082449825792","A22156181","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lcw_74",0,FALSE,FALSE,"-88.7269282","30.5339757","chefsymon mariobatali daphneoz clintonkelly carlahall im going to be full as a tick embracing fall ","chefsymon mariobatali daphneoz clintonkelly carlahall im going full tick embracing fall"
"http://t.co/8XJjc0gWlE
There is no real Hillary Clinton..",FALSE,0,NA,2015-10-09 20:05:06,FALSE,NA,"A652575533943779328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dominickambro",0,FALSE,FALSE,"-75.0534649","40.0299464","",""
"Can you recommend anyone for this #job? Staff Physician - http://t.co/JuyJigwkGO #CLINTON, NC #Hiring #CareerArc",FALSE,0,NA,2015-10-09 20:03:53,FALSE,NA,"A652575227558256640",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_nc_usa_jobs",0,FALSE,FALSE,"-78.323393","35.008338","can you recommend anyone for this job staff physician  ","can recommend anyone job staff physician "
"RT @pbump: Hillary Clinton is getting criticized in part because people don't understand how email works. http://t.co/pCuYwXgbD8",FALSE,0,NA,2015-10-09 20:02:35,FALSE,NA,"A652574902315294720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JulianVModesto",57,TRUE,FALSE,NA,NA,"rt pbump hillary clinton is getting criticized in part because people dont understand how email works ","rt pbump hillary clinton getting criticized part people dont understand email works"
"RT @BartNaylor: Pres Bill Clinton's fixer for Long Term Cap was Gary Gensler. His experience now informs Hillary shadow bank policy? http:/…",FALSE,0,NA,2015-10-09 19:30:47,FALSE,NA,"A652566898199015424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YevetteN",2,TRUE,FALSE,NA,NA,"rt bartnaylor pres bill clintons fixer for long term cap was gary gensler his experience now informs hillary shadow bank policy ","rt bartnaylor pres bill clintons fixer long term cap gary gensler experience now informs hillary shadow bank policy"
"RT @511nyNJ: Delays on #GardenStateParkway SB from South of Exit 149 - CR 506 to South of Exit 147 - Clinton Ave http://t.co/VgjRPcEhWe",FALSE,0,NA,2015-10-09 19:24:32,FALSE,NA,"A652565324370460676",NA,"<a href=""http://www.TheHighwayMonitor.com"" rel=""nofollow"">(NJ) I-78 Updates</a>","NJI78thm",1,TRUE,FALSE,NA,NA,"rt 511nynj delays on gardenstateparkway sb from south of exit 149  cr 506 to south of exit 147  clinton ave ","rt 511nynj delays gardenstateparkway sb south exit 149  cr 506 south exit 147  clinton ave"
"Delays on #GardenStateParkway SB from South of Exit 149 - CR 506 to South of Exit 147 - Clinton Ave http://t.co/6pMesuSnix",FALSE,0,NA,2015-10-09 19:24:31,FALSE,NA,"A652565320788496384",NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,"-74.191237","40.797085","delays on gardenstateparkway sb from south of exit 149  cr 506 to south of exit 147  clinton ave ","delays gardenstateparkway sb south exit 149  cr 506 south exit 147  clinton ave"
"Delays on #GardenStateParkway SB from South of Exit 149 - CR 506 to South of Exit 147 - Clinton Ave http://t.co/VgjRPcEhWe",FALSE,0,NA,2015-10-09 19:24:30,FALSE,NA,"A652565319853207553",NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511nyNJ",1,FALSE,FALSE,"-74.191237","40.797085","delays on gardenstateparkway sb from south of exit 149  cr 506 to south of exit 147  clinton ave ","delays gardenstateparkway sb south exit 149  cr 506 south exit 147  clinton ave"
"RT @pbump: Hillary Clinton is getting criticized in part because people don't understand how email works. http://t.co/pCuYwXgbD8",FALSE,0,NA,2015-10-09 19:09:10,FALSE,NA,"A652561457331068928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jackchristin",57,TRUE,FALSE,NA,NA,"rt pbump hillary clinton is getting criticized in part because people dont understand how email works ","rt pbump hillary clinton getting criticized part people dont understand email works"
"RT @BartNaylor: Pres Bill Clinton's fixer for Long Term Cap was Gary Gensler. His experience now informs Hillary shadow bank policy? http:/…",FALSE,0,NA,2015-10-09 19:05:04,FALSE,NA,"A652560427461689345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","howtodoit1",2,TRUE,FALSE,NA,NA,"rt bartnaylor pres bill clintons fixer for long term cap was gary gensler his experience now informs hillary shadow bank policy ","rt bartnaylor pres bill clintons fixer long term cap gary gensler experience now informs hillary shadow bank policy"
"#Clinton in da club <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>
##cf2030 @ Highline Ballroom https://t.co/NmukQP2llG",FALSE,0,NA,2015-10-09 18:58:12,FALSE,NA,"A652558699999948800",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AppFlocker",0,FALSE,FALSE,"-74.00570322","40.74305513","clinton in da club cf2030  highline ballroom ","clinton da club cf2030  highline ballroom"
"Can you recommend anyone for this #job? Stock Room Associate - http://t.co/zZhZE9R7BM #Clinton, CT #Retail #Hiring",FALSE,0,NA,2015-10-09 18:56:49,FALSE,NA,"A652558350048038912",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","verabradleyjobs",0,FALSE,FALSE,"-72.5275903","41.2787104","can you recommend anyone for this job stock room associate  ","can recommend anyone job stock room associate "
"Can you recommend anyone for this #BusinessMgmt #job? http://t.co/JKhWM84TCa #cintasjobs #Clinton, NC #Hiring #CareerArc",FALSE,0,NA,2015-10-09 18:40:28,FALSE,NA,"A652554234441822208",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_nc_mgmt",0,FALSE,FALSE,"-78.3233325","34.9979453","can you recommend anyone for this businessmgmt job ","can recommend anyone businessmgmt job"
"Want to work at CVS Health? We're #hiring in #Clinton, MD! Click for details: http://t.co/UtqgzFtGsU #Healthcare #Job #Jobs #CareerArc",FALSE,0,NA,2015-10-09 18:39:51,FALSE,NA,"A652554082490544128",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_dc_health",0,FALSE,FALSE,"-76.8983059","38.7651145","want to work at cvs health were hiring in clinton md click for details ","want work cvs health hiring clinton md click details"
"#Job in #CLINTON, NC: Staff Physician at TeamHealth http://t.co/3QicG6YWYa #Jobs #Hiring #CareerArc",FALSE,0,NA,2015-10-09 18:31:48,FALSE,NA,"A652552056411025408",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_nc_usa_jobs",0,FALSE,FALSE,"-78.323393","35.008338","job in clinton nc staff physician at teamhealth ","job clinton nc staff physician teamhealth"
"RT @pbump: Hillary Clinton is getting criticized in part because people don't understand how email works. http://t.co/pCuYwXgbD8",FALSE,0,NA,2015-10-09 18:06:51,FALSE,NA,"A652545774610481154",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MacBetty",57,TRUE,FALSE,NA,NA,"rt pbump hillary clinton is getting criticized in part because people dont understand how email works ","rt pbump hillary clinton getting criticized part people dont understand email works"
"Can you recommend anyone for this #Labor #job? http://t.co/2ozVEGHpMn #CLINTON, OK #Hiring #CareerArc",FALSE,0,NA,2015-10-09 18:04:41,FALSE,NA,"A652545232102289408",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_OK_LABOR",0,FALSE,FALSE,"-98.9920302","35.5250494","can you recommend anyone for this labor job ","can recommend anyone labor job"
"http://t.co/5DK75KdAMf
Democrats have become nothing more than activist..no statesmanship",FALSE,1,NA,2015-10-09 17:59:36,FALSE,NA,"A652543952382480384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","URGR82DAY",0,FALSE,FALSE,"-82.6287423","27.8124713","",""
"I'm at @CTA - Clinton/Lake in Chicago, IL https://t.co/DD8xeQMsnO",FALSE,0,NA,2015-10-09 17:47:46,FALSE,NA,"A652540973197737985",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","ActiveSuburbia",0,FALSE,FALSE,"-87.64129221","41.88570936","im at cta  clintonlake in chicago il ","im cta  clintonlake chicago il"
"#GeneralScience #Job alert: Catalytic Chemist | ExxonMobil | #Clinton, NJ http://t.co/b656SnCO2V #Jobs #Hiring",FALSE,0,NA,2015-10-09 17:32:17,FALSE,NA,"A652537078853468160",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_NJ_gensci",0,FALSE,FALSE,"-74.90989","40.6367682","generalscience job alert catalytic chemist  exxonmobil  clinton nj ","generalscience job alert catalytic chemist  exxonmobil  clinton nj"
"I would love to show you my #listing at 294 Orchard Dr. #Clinton #KY http://t.co/iQ3vGylw2u #realestate http://t.co/BsDneY64hU",FALSE,0,NA,2015-10-09 17:26:01,FALSE,NA,"A652535499525984256",NA,"<a href=""http://www.circlepix.com"" rel=""nofollow"">circlepix</a>","KWmurrayky",0,FALSE,FALSE,"-88.9823163","36.6555507","i would love to show you my listing at 294 orchard dr clinton ky ","love show listing 294 orchard dr clinton ky"
"I am looking for a buyer on 294 Orchard Dr. #Clinton #KY http://t.co/WpNvQpy3aT #realestate http://t.co/lTFLoSDdW8",FALSE,0,NA,2015-10-09 17:26:00,FALSE,NA,"A652535495402983424",NA,"<a href=""http://www.circlepix.com"" rel=""nofollow"">circlepix</a>","KWmurrayky",0,FALSE,FALSE,"-88.9823163","36.6555507","i am looking for a buyer on 294 orchard dr clinton ky ","looking buyer 294 orchard dr clinton ky"
"FOLLOW-UP at 11400 BLOCK OF SE CLINTON ST, PORTLAND, OR [Portland Police #PP15000351043] 10:11 #pdx911",FALSE,0,NA,2015-10-09 17:19:04,FALSE,NA,"A652533751184883714",NA,"<a href=""http://www.portlandonline.com/cgis/metadata/viewer/display.cfm?Meta_layer_id=53215&Db_type=sde&City_Only=False"" rel=""nofollow"">City of Portland 911 feed</a>","pdxpolicelog",0,FALSE,FALSE,"-122.546058","45.502523","followup at 11400 block of se clinton st portland or portland police pp15000351043 1011 pdx911","followup 11400 block se clinton st portland portland police pp15000351043 1011 pdx911"
"Levi Strauss &amp; Co.: Peak Seasonal Support - Levi's Retail, Clinton, CT (#Clinton, CT) http://t.co/ZMa3dMWt67 #Retail #Job #Jobs #Hiring",FALSE,0,NA,2015-10-09 17:09:00,FALSE,NA,"A652531216118255616",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","LeviStraussJobs",0,FALSE,FALSE,"-72.5379168","41.3086379","levi strauss amp co peak seasonal support  levis retail clinton ct clinton ct ","levi strauss amp co peak seasonal support  levis retail clinton ct clinton ct"
"I'm at @Lowes Home Improvement in Clinton Township, MI https://t.co/e5hAx6hZQN",FALSE,0,NA,2015-10-09 17:06:57,FALSE,NA,"A652530700541915136",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","anni82",0,FALSE,FALSE,"-82.969688","42.625757","im at lowes home improvement in clinton township mi ","im lowes home improvement clinton township mi"
"RT @pbump: Gawker unearthed a photo of Monica and Hillary shaking hands. http://t.co/h1757feC1u",FALSE,0,NA,2015-10-09 17:01:41,FALSE,NA,"A652529374818889728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","elianayjohnson",3,TRUE,FALSE,NA,NA,"rt pbump gawker unearthed a photo of monica and hillary shaking hands ","rt pbump gawker unearthed photo monica hillary shaking hands"
